Source,Target
51405049,84664085
51405049,44852429
51405049,987311
51405049,50091196
51405049,15939229
51405049,9024198
51405049,50277355
51405049,40227329
51405049,32349062
51405049,33907039
51405049,83764719
51405049,68431965
51405049,79559912
51405049,89558743
51405049,43694650
51405049,57624336
51697825,46372010
51697825,73360025
51697825,1475311
51697825,2295440
51697825,24224830
51697825,9765723
51697825,16006416
51697825,82956492
51697825,74583607
51697825,84664085
51697825,27548199
51697825,50954680
51697825,44852429
51697825,987311
51697825,50091196
51697825,15939229
51697825,9024198
51697825,50588353
51697825,50277355
51697825,40227329
51697825,32349062
51697825,70368879
51697825,33907039
51697825,83764719
51697825,68431965
51697825,79559912
51697825,89558743
51697825,43694650
51697825,57624336
46372010,73360025
46372010,1475311
46372010,2295440
46372010,24224830
46372010,9765723
46372010,16006416
46372010,82956492
46372010,74583607
46372010,84664085
46372010,27548199
46372010,50954680
46372010,44852429
46372010,987311
46372010,50091196
46372010,15939229
46372010,9024198
46372010,50588353
46372010,50277355
46372010,40227329
46372010,32349062
46372010,70368879
46372010,33907039
46372010,83764719
46372010,68431965
46372010,79559912
46372010,89558743
46372010,43694650
46372010,57624336
73360025,1475311
73360025,2295440
73360025,24224830
73360025,9765723
73360025,16006416
73360025,82956492
73360025,74583607
73360025,84664085
73360025,27548199
73360025,50954680
73360025,44852429
73360025,987311
73360025,50091196
73360025,15939229
73360025,9024198
73360025,50588353
73360025,50277355
73360025,40227329
73360025,32349062
73360025,70368879
73360025,33907039
73360025,83764719
73360025,68431965
73360025,79559912
73360025,89558743
73360025,43694650
73360025,57624336
1475311,24224830
1475311,9765723
1475311,16006416
1475311,82956492
1475311,74583607
1475311,84664085
1475311,50954680
1475311,44852429
1475311,987311
1475311,50091196
1475311,15939229
1475311,9024198
1475311,40227329
1475311,32349062
1475311,33907039
1475311,68431965
1475311,79559912
1475311,89558743
1475311,43694650
1475311,57624336
2295440,9765723
2295440,16006416
2295440,82956492
2295440,74583607
2295440,84664085
2295440,44852429
2295440,987311
2295440,50091196
2295440,15939229
2295440,9024198
2295440,50277355
2295440,40227329
2295440,32349062
2295440,33907039
2295440,68431965
2295440,79559912
2295440,89558743
2295440,43694650
2295440,57624336
24224830,9765723
24224830,16006416
24224830,82956492
24224830,74583607
24224830,84664085
24224830,44852429
24224830,987311
24224830,50091196
24224830,9024198
24224830,50277355
24224830,40227329
24224830,32349062
24224830,33907039
24224830,68431965
24224830,79559912
24224830,89558743
24224830,57624336
9765723,16006416
9765723,82956492
9765723,74583607
9765723,84664085
9765723,27548199
9765723,50954680
9765723,44852429
9765723,987311
9765723,50091196
9765723,15939229
9765723,9024198
9765723,50588353
9765723,50277355
9765723,40227329
9765723,32349062
9765723,70368879
9765723,33907039
9765723,83764719
9765723,68431965
9765723,79559912
9765723,89558743
9765723,43694650
9765723,57624336
16006416,82956492
16006416,74583607
16006416,84664085
16006416,27548199
16006416,50954680
16006416,44852429
16006416,987311
16006416,50091196
16006416,15939229
16006416,9024198
16006416,50588353
16006416,50277355
16006416,40227329
16006416,32349062
16006416,70368879
16006416,33907039
16006416,83764719
16006416,68431965
16006416,79559912
16006416,89558743
16006416,43694650
16006416,57624336
82956492,74583607
82956492,84664085
82956492,27548199
82956492,50954680
82956492,44852429
82956492,987311
82956492,50091196
82956492,15939229
82956492,9024198
82956492,50588353
82956492,50277355
82956492,40227329
82956492,32349062
82956492,70368879
82956492,33907039
82956492,83764719
82956492,68431965
82956492,79559912
82956492,89558743
82956492,43694650
82956492,57624336
74583607,84664085
74583607,27548199
74583607,50954680
74583607,44852429
74583607,987311
74583607,50091196
74583607,15939229
74583607,9024198
74583607,50588353
74583607,50277355
74583607,40227329
74583607,32349062
74583607,70368879
74583607,33907039
74583607,83764719
74583607,68431965
74583607,79559912
74583607,89558743
74583607,43694650
74583607,57624336
84664085,50954680
84664085,44852429
84664085,987311
84664085,15939229
84664085,9024198
84664085,50277355
84664085,40227329
84664085,32349062
84664085,70368879
84664085,33907039
84664085,83764719
84664085,68431965
84664085,79559912
84664085,89558743
84664085,43694650
84664085,57624336
27548199,44852429
27548199,987311
27548199,9024198
27548199,50277355
27548199,40227329
27548199,32349062
27548199,33907039
27548199,68431965
27548199,79559912
27548199,89558743
27548199,43694650
27548199,57624336
50954680,44852429
50954680,987311
50954680,50091196
50954680,15939229
50954680,9024198
50954680,50277355
50954680,40227329
50954680,32349062
50954680,70368879
50954680,33907039
50954680,83764719
50954680,68431965
50954680,79559912
50954680,89558743
50954680,43694650
50954680,57624336
44852429,987311
44852429,50091196
44852429,15939229
44852429,9024198
44852429,50588353
44852429,50277355
44852429,40227329
44852429,32349062
44852429,70368879
44852429,33907039
44852429,83764719
44852429,68431965
44852429,79559912
44852429,89558743
44852429,43694650
44852429,57624336
987311,50091196
987311,15939229
987311,9024198
987311,50588353
987311,50277355
987311,40227329
987311,32349062
987311,70368879
987311,33907039
987311,83764719
987311,68431965
987311,79559912
987311,89558743
987311,43694650
987311,57624336
50091196,15939229
50091196,9024198
50091196,50277355
50091196,40227329
50091196,32349062
50091196,70368879
50091196,33907039
50091196,83764719
50091196,68431965
50091196,79559912
50091196,89558743
50091196,43694650
50091196,57624336
15939229,9024198
15939229,50588353
15939229,50277355
15939229,40227329
15939229,32349062
15939229,70368879
15939229,33907039
15939229,83764719
15939229,68431965
15939229,79559912
15939229,89558743
15939229,43694650
15939229,57624336
9024198,50588353
9024198,50277355
9024198,40227329
9024198,32349062
9024198,70368879
9024198,33907039
9024198,83764719
9024198,68431965
9024198,79559912
9024198,89558743
9024198,43694650
9024198,57624336
50588353,50277355
50588353,40227329
50588353,32349062
50588353,33907039
50588353,68431965
50588353,79559912
50588353,89558743
50588353,43694650
50588353,57624336
50277355,40227329
50277355,32349062
50277355,70368879
50277355,33907039
50277355,83764719
50277355,68431965
50277355,79559912
50277355,89558743
50277355,43694650
50277355,57624336
40227329,32349062
40227329,70368879
40227329,33907039
40227329,83764719
40227329,68431965
40227329,79559912
40227329,89558743
40227329,43694650
40227329,57624336
32349062,70368879
32349062,33907039
32349062,83764719
32349062,68431965
32349062,79559912
32349062,89558743
32349062,43694650
32349062,57624336
70368879,33907039
70368879,83764719
70368879,68431965
70368879,79559912
70368879,89558743
70368879,43694650
70368879,57624336
33907039,83764719
33907039,68431965
33907039,79559912
33907039,89558743
33907039,43694650
33907039,57624336
83764719,68431965
83764719,79559912
83764719,89558743
83764719,43694650
83764719,57624336
68431965,79559912
68431965,89558743
68431965,43694650
68431965,57624336
79559912,89558743
79559912,43694650
79559912,57624336
89558743,43694650
89558743,57624336
43694650,57624336
56003780,86120751
56003780,80794697
56003780,14558128
56003780,94145022
56003780,57160136
56003780,74063034
56003780,81439174
56003780,47679935
56003780,75286621
56003780,97300502
56003780,12307878
56003780,49513164
56003780,85289965
56003780,2220237
56003780,60303245
89662401,86120751
89662401,80794697
89662401,14558128
89662401,94145022
89662401,57160136
89662401,74063034
89662401,81439174
89662401,47679935
89662401,75286621
89662401,97300502
89662401,12307878
89662401,49513164
89662401,85289965
89662401,2220237
89662401,60303245
20618081,86120751
20618081,80794697
20618081,14558128
20618081,94145022
20618081,57160136
20618081,74063034
20618081,81439174
20618081,47679935
20618081,75286621
20618081,97300502
20618081,12307878
20618081,49513164
20618081,85289965
20618081,2220237
20618081,60303245
86120751,26889158
86120751,80794697
86120751,52277807
86120751,57160136
86120751,52155219
86120751,64178424
86120751,1295111
86120751,14934922
86120751,51339637
86120751,87327776
86120751,85289965
86120751,87871125
86120751,14812471
26889158,80794697
26889158,14558128
26889158,94145022
26889158,57160136
26889158,74063034
26889158,81439174
26889158,47679935
26889158,75286621
26889158,97300502
26889158,12307878
26889158,49513164
26889158,85289965
26889158,2220237
26889158,60303245
80794697,52277807
80794697,14558128
80794697,94145022
80794697,57160136
80794697,74063034
80794697,81439174
80794697,24224830
80794697,52155219
80794697,64178424
80794697,1295111
80794697,47679935
80794697,14934922
80794697,51339637
80794697,75286621
80794697,97300502
80794697,12307878
80794697,49513164
80794697,87327776
80794697,85289965
80794697,87871125
80794697,2220237
80794697,14812471
80794697,60303245
52277807,14558128
52277807,94145022
52277807,57160136
52277807,74063034
52277807,81439174
52277807,47679935
52277807,75286621
52277807,97300502
52277807,12307878
52277807,49513164
52277807,85289965
52277807,2220237
52277807,60303245
14558128,57160136
14558128,81439174
14558128,52155219
14558128,64178424
14558128,1295111
14558128,14934922
14558128,51339637
14558128,87327776
14558128,85289965
14558128,87871125
14558128,2220237
14558128,14812471
94145022,57160136
94145022,81439174
94145022,52155219
94145022,64178424
94145022,1295111
94145022,14934922
94145022,51339637
94145022,87327776
94145022,85289965
94145022,87871125
94145022,2220237
94145022,14812471
94145022,60303245
57160136,74063034
57160136,81439174
57160136,52155219
57160136,64178424
57160136,1295111
57160136,47679935
57160136,14934922
57160136,51339637
57160136,75286621
57160136,97300502
57160136,12307878
57160136,49513164
57160136,87327776
57160136,85289965
57160136,87871125
57160136,2220237
57160136,14812471
57160136,60303245
74063034,52155219
74063034,64178424
74063034,1295111
74063034,14934922
74063034,51339637
74063034,87327776
74063034,85289965
74063034,87871125
74063034,14812471
81439174,52155219
81439174,64178424
81439174,1295111
81439174,14934922
81439174,51339637
81439174,12307878
81439174,87327776
81439174,87871125
81439174,14812471
52155219,47679935
52155219,75286621
52155219,97300502
52155219,12307878
52155219,49513164
52155219,85289965
52155219,2220237
52155219,60303245
64178424,47679935
64178424,75286621
64178424,97300502
64178424,12307878
64178424,49513164
64178424,85289965
64178424,2220237
64178424,60303245
1295111,47679935
1295111,75286621
1295111,97300502
1295111,12307878
1295111,49513164
1295111,85289965
1295111,2220237
1295111,60303245
47679935,14934922
47679935,51339637
47679935,87327776
47679935,85289965
47679935,87871125
47679935,14812471
14934922,75286621
14934922,97300502
14934922,12307878
14934922,49513164
14934922,85289965
14934922,2220237
14934922,60303245
51339637,75286621
51339637,97300502
51339637,12307878
51339637,49513164
51339637,85289965
51339637,2220237
51339637,60303245
75286621,87327776
75286621,85289965
75286621,87871125
75286621,14812471
97300502,87327776
97300502,85289965
97300502,87871125
97300502,14812471
12307878,87327776
12307878,85289965
12307878,87871125
12307878,14812471
49513164,87327776
